route_long_name,route_short_name,service_id,hour_of_day,trips_per_hour
LESLIE,51,4,17,9
LESLIE,51,4,18,8
LESLIE,51,4,19,8
LESLIE,51,4,20,7
LESLIE,51,4,21,7
LESLIE,51,4,22,7
LESLIE,51,4,23,7
LESLIE,51,4,24,7
LESLIE,51,4,25,4
LESLIE,51,401,15,1
SPADINA,510,1,5,16
SPADINA,510,1,6,21
SPADINA,510,1,7,30
SPADINA,510,1,8,37
SPADINA,510,1,9,36
SPADINA,510,1,10,35
SPADINA,510,1,11,35
SPADINA,510,1,12,35
SPADINA,510,1,13,35
SPADINA,510,1,14,34
SPADINA,510,1,15,35
SPADINA,510,1,16,37
SPADINA,510,1,17,37
SPADINA,510,1,18,36
SPADINA,510,1,19,37
SPADINA,510,1,20,37
SPADINA,510,1,21,36
SPADINA,510,1,22,28
SPADINA,510,1,23,19
SPADINA,510,1,24,19
SPADINA,510,1,25,12
SPADINA,510,2,5,15
SPADINA,510,2,6,18
SPADINA,510,2,7,19
SPADINA,510,2,8,27
SPADINA,510,2,9,41
SPADINA,510,2,10,43
SPADINA,510,2,11,46
SPADINA,510,2,12,48
SPADINA,510,2,13,45
SPADINA,510,2,14,47
SPADINA,510,2,15,47
SPADINA,510,2,16,47
SPADINA,510,2,17,45
SPADINA,510,2,18,48
SPADINA,510,2,19,39
SPADINA,510,2,20,35
SPADINA,510,2,21,35
SPADINA,510,2,22,30
SPADINA,510,2,23,19
SPADINA,510,2,24,18
SPADINA,510,2,25,13
SPADINA,510,3,7,4
SPADINA,510,3,8,16
SPADINA,510,3,9,32
SPADINA,510,3,10,36
SPADINA,510,3,11,38
SPADINA,510,3,12,40
SPADINA,510,3,13,40
SPADINA,510,3,14,38
SPADINA,510,3,15,40
SPADINA,510,3,16,40
SPADINA,510,3,17,38
SPADINA,510,3,18,40
SPADINA,510,3,19,37
SPADINA,510,3,20,30
SPADINA,510,3,21,29
SPADINA,510,3,22,29
SPADINA,510,3,23,21
SPADINA,510,3,24,19
SPADINA,510,3,25,10
SPADINA,510,4,4,2
SPADINA,510,4,5,11
SPADINA,510,4,6,12
SPADINA,510,4,7,12
SPADINA,510,4,8,16
SPADINA,510,4,9,32
SPADINA,510,4,10,35
SPADINA,510,4,11,38
SPADINA,510,4,12,40
SPADINA,510,4,13,40
SPADINA,510,4,14,38
SPADINA,510,4,15,40
SPADINA,510,4,16,40
SPADINA,510,4,17,38
SPADINA,510,4,18,40
SPADINA,510,4,19,37
SPADINA,510,4,20,30
SPADINA,510,4,21,29
SPADINA,510,4,22,29
SPADINA,510,4,23,21
SPADINA,510,4,24,19
SPADINA,510,4,25,10
BATHURST,511,1,5,10
BATHURST,511,1,6,20
BATHURST,511,1,7,18
BATHURST,511,1,8,18
BATHURST,511,1,9,20
BATHURST,511,1,10,20
BATHURST,511,1,11,19
BATHURST,511,1,12,20
BATHURST,511,1,13,20
BATHURST,511,1,14,20
BATHURST,511,1,15,20
BATHURST,511,1,16,20
BATHURST,511,1,17,21
BATHURST,511,1,18,20
BATHURST,511,1,19,21
BATHURST,511,1,20,21
BATHURST,511,1,21,21
BATHURST,511,1,22,21
BATHURST,511,1,23,17
BATHURST,511,1,24,17
BATHURST,511,1,25,17
BATHURST,511,1,26,5
BATHURST,511,2,5,7
BATHURST,511,2,6,17
BATHURST,511,2,7,18
BATHURST,511,2,8,17
BATHURST,511,2,9,17
BATHURST,511,2,10,17
BATHURST,511,2,11,18
BATHURST,511,2,12,23
BATHURST,511,2,13,23
BATHURST,511,2,14,24
BATHURST,511,2,15,23
BATHURST,511,2,16,24
BATHURST,511,2,17,23
BATHURST,511,2,18,24
BATHURST,511,2,19,22
BATHURST,511,2,20,18
BATHURST,511,2,21,19
BATHURST,511,2,22,20
BATHURST,511,2,23,18
BATHURST,511,2,24,17
BATHURST,511,2,25,17
BATHURST,511,2,26,5
BATHURST,511,3,7,6
BATHURST,511,3,8,17
BATHURST,511,3,9,18
BATHURST,511,3,10,18
BATHURST,511,3,11,17
BATHURST,511,3,12,18
BATHURST,511,3,13,18
BATHURST,511,3,14,18
BATHURST,511,3,15,18
BATHURST,511,3,16,18
BATHURST,511,3,17,18
BATHURST,511,3,18,18
BATHURST,511,3,19,18
BATHURST,511,3,20,17
BATHURST,511,3,21,17
BATHURST,511,3,22,18
BATHURST,511,3,23,16
BATHURST,511,3,24,16
BATHURST,511,3,25,15
BATHURST,511,3,26,5
BATHURST,511,4,5,7
BATHURST,511,4,6,17
BATHURST,511,4,7,17
BATHURST,511,4,8,17
BATHURST,511,4,9,18
BATHURST,511,4,10,18
BATHURST,511,4,11,17
BATHURST,511,4,12,18
BATHURST,511,4,13,18
BATHURST,511,4,14,18
BATHURST,511,4,15,18
BATHURST,511,4,16,18
BATHURST,511,4,17,18
BATHURST,511,4,18,18
BATHURST,511,4,19,18
BATHURST,511,4,20,17
BATHURST,511,4,21,17
BATHURST,511,4,22,18
BATHURST,511,4,23,16
BATHURST,511,4,24,16
BATHURST,511,4,25,15
BATHURST,511,4,26,5
ST CLAIR,512,1,4,3
ST CLAIR,512,1,5,21
ST CLAIR,512,1,6,26
ST CLAIR,512,1,7,34
ST CLAIR,512,1,8,32
ST CLAIR,512,1,9,32
ST CLAIR,512,1,10,32
ST CLAIR,512,1,11,32
ST CLAIR,512,1,12,32
ST CLAIR,512,1,13,32
ST CLAIR,512,1,14,32
ST CLAIR,512,1,15,32
ST CLAIR,512,1,16,32
ST CLAIR,512,1,17,32
ST CLAIR,512,1,18,32
ST CLAIR,512,1,19,30
ST CLAIR,512,1,20,23
ST CLAIR,512,1,21,23
ST CLAIR,512,1,22,22
ST CLAIR,512,1,23,18
ST CLAIR,512,1,24,18
ST CLAIR,512,1,25,17
ST CLAIR,512,1,26,9
ST CLAIR,512,2,4,5
ST CLAIR,512,2,5,17
ST CLAIR,512,2,6,18
ST CLAIR,512,2,7,18
ST CLAIR,512,2,8,22
ST CLAIR,512,2,9,32
ST CLAIR,512,2,10,31
ST CLAIR,512,2,11,31
ST CLAIR,512,2,12,31
ST CLAIR,512,2,13,32
ST CLAIR,512,2,14,32
ST CLAIR,512,2,15,32
ST CLAIR,512,2,16,32
ST CLAIR,512,2,17,32
ST CLAIR,512,2,18,33
ST CLAIR,512,2,19,31
ST CLAIR,512,2,20,20
ST CLAIR,512,2,21,20
ST CLAIR,512,2,22,19
ST CLAIR,512,2,23,17
ST CLAIR,512,2,24,17
ST CLAIR,512,2,25,17
ST CLAIR,512,2,26,9
ST CLAIR,512,3,4,3
ST CLAIR,512,3,5,16
ST CLAIR,512,3,6,17
ST CLAIR,512,3,7,17
ST CLAIR,512,3,8,23
ST CLAIR,512,3,9,32
ST CLAIR,512,3,10,30
ST CLAIR,512,3,11,31
ST CLAIR,512,3,12,31
ST CLAIR,512,3,13,32
ST CLAIR,512,3,14,32
ST CLAIR,512,3,15,32
ST CLAIR,512,3,16,32
ST CLAIR,512,3,17,32
ST CLAIR,512,3,18,32
ST CLAIR,512,3,19,29
ST CLAIR,512,3,20,21
ST CLAIR,512,3,21,21
ST CLAIR,512,3,22,19
ST CLAIR,512,3,23,18
ST CLAIR,512,3,24,18
ST CLAIR,512,3,25,16
ST CLAIR,512,3,26,7
ST CLAIR,512,4,4,3
ST CLAIR,512,4,5,16
ST CLAIR,512,4,6,17
ST CLAIR,512,4,7,17
ST CLAIR,512,4,8,23
ST CLAIR,512,4,9,32
ST CLAIR,512,4,10,30
ST CLAIR,512,4,11,31
ST CLAIR,512,4,12,31
ST CLAIR,512,4,13,32
ST CLAIR,512,4,14,32
ST CLAIR,512,4,15,32
ST CLAIR,512,4,16,32
ST CLAIR,512,4,17,32
ST CLAIR,512,4,18,32
ST CLAIR,512,4,19,29
ST CLAIR,512,4,20,21
ST CLAIR,512,4,21,21
ST CLAIR,512,4,22,19
ST CLAIR,512,4,23,18
ST CLAIR,512,4,24,18
ST CLAIR,512,4,25,16
ST CLAIR,512,4,26,7
LAWRENCE WEST,52,1,4,3
LAWRENCE WEST,52,1,5,29
LAWRENCE WEST,52,1,6,54
LAWRENCE WEST,52,1,7,51
LAWRENCE WEST,52,1,8,51
LAWRENCE WEST,52,1,9,54
LAWRENCE WEST,52,1,10,53
LAWRENCE WEST,52,1,11,52
LAWRENCE WEST,52,1,12,52
LAWRENCE WEST,52,1,13,52
LAWRENCE WEST,52,1,14,58
LAWRENCE WEST,52,1,15,60
LAWRENCE WEST,52,1,16,59
LAWRENCE WEST,52,1,17,61
LAWRENCE WEST,52,1,18,61
LAWRENCE WEST,52,1,19,45
LAWRENCE WEST,52,1,20,43
LAWRENCE WEST,52,1,21,40
LAWRENCE WEST,52,1,22,37
LAWRENCE WEST,52,1,23,35
LAWRENCE WEST,52,1,24,35
LAWRENCE WEST,52,1,25,27
LAWRENCE WEST,52,1,26,14
LAWRENCE WEST,52,1,27,2
LAWRENCE WEST,52,2,5,13
LAWRENCE WEST,52,2,6,30
LAWRENCE WEST,52,2,7,34
LAWRENCE WEST,52,2,8,37
LAWRENCE WEST,52,2,9,39
LAWRENCE WEST,52,2,10,42
LAWRENCE WEST,52,2,11,42
LAWRENCE WEST,52,2,12,45
LAWRENCE WEST,52,2,13,50
LAWRENCE WEST,52,2,14,50
LAWRENCE WEST,52,2,15,50
LAWRENCE WEST,52,2,16,50
LAWRENCE WEST,52,2,17,50
LAWRENCE WEST,52,2,18,49
LAWRENCE WEST,52,2,19,40
LAWRENCE WEST,52,2,20,35
LAWRENCE WEST,52,2,21,34
LAWRENCE WEST,52,2,22,35
LAWRENCE WEST,52,2,23,32
LAWRENCE WEST,52,2,24,33
LAWRENCE WEST,52,2,25,25
LAWRENCE WEST,52,2,26,12
LAWRENCE WEST,52,2,27,1
LAWRENCE WEST,52,3,5,8
LAWRENCE WEST,52,3,6,18
LAWRENCE WEST,52,3,7,28
LAWRENCE WEST,52,3,8,29
LAWRENCE WEST,52,3,9,29
LAWRENCE WEST,52,3,10,31
LAWRENCE WEST,52,3,11,35
LAWRENCE WEST,52,3,12,36
LAWRENCE WEST,52,3,13,36
LAWRENCE WEST,52,3,14,39
LAWRENCE WEST,52,3,15,39
LAWRENCE WEST,52,3,16,37
LAWRENCE WEST,52,3,17,37
LAWRENCE WEST,52,3,18,38
LAWRENCE WEST,52,3,19,32
LAWRENCE WEST,52,3,20,30
LAWRENCE WEST,52,3,21,29
LAWRENCE WEST,52,3,22,31
LAWRENCE WEST,52,3,23,29
LAWRENCE WEST,52,3,24,28
LAWRENCE WEST,52,3,25,19
LAWRENCE WEST,52,3,26,7
LAWRENCE WEST,52,4,5,8
LAWRENCE WEST,52,4,6,17
LAWRENCE WEST,52,4,7,28
LAWRENCE WEST,52,4,8,29
LAWRENCE WEST,52,4,9,29
LAWRENCE WEST,52,4,10,31
LAWRENCE WEST,52,4,11,35
LAWRENCE WEST,52,4,12,36
LAWRENCE WEST,52,4,13,36
LAWRENCE WEST,52,4,14,39
LAWRENCE WEST,52,4,15,39
LAWRENCE WEST,52,4,16,37
LAWRENCE WEST,52,4,17,37
LAWRENCE WEST,52,4,18,38
LAWRENCE WEST,52,4,19,32
LAWRENCE WEST,52,4,20,30
LAWRENCE WEST,52,4,21,29
LAWRENCE WEST,52,4,22,31
LAWRENCE WEST,52,4,23,29
LAWRENCE WEST,52,4,24,28
LAWRENCE WEST,52,4,25,19
LAWRENCE WEST,52,4,26,7
STEELES EAST,53,1,4,4
STEELES EAST,53,1,5,17
STEELES EAST,53,1,6,31
STEELES EAST,53,1,7,35
STEELES EAST,53,1,8,37
STEELES EAST,53,1,9,36
STEELES EAST,53,1,10,37
STEELES EAST,53,1,11,37
STEELES EAST,53,1,12,36
STEELES EAST,53,1,13,35
STEELES EAST,53,1,14,34
STEELES EAST,53,1,15,36
STEELES EAST,53,1,16,39
STEELES EAST,53,1,17,38
STEELES EAST,53,1,18,41
STEELES EAST,53,1,19,48
STEELES EAST,53,1,20,42
STEELES EAST,53,1,21,40
STEELES EAST,53,1,22,34
STEELES EAST,53,1,23,20
STEELES EAST,53,1,24,19
STEELES EAST,53,1,25,18
STEELES EAST,53,1,26,14
STEELES EAST,53,1,27,2
STEELES EAST,53,2,5,2
STEELES EAST,53,2,6,14
STEELES EAST,53,2,7,22
STEELES EAST,53,2,8,22
STEELES EAST,53,2,9,22
STEELES EAST,53,2,10,22
STEELES EAST,53,2,11,25
STEELES EAST,53,2,12,31
STEELES EAST,53,2,13,33
STEELES EAST,53,2,14,33
STEELES EAST,53,2,15,36
STEELES EAST,53,2,16,33
STEELES EAST,53,2,17,33
STEELES EAST,53,2,18,32
STEELES EAST,53,2,19,26
STEELES EAST,53,2,20,22
STEELES EAST,53,2,21,23
STEELES EAST,53,2,22,21
STEELES EAST,53,2,23,18
STEELES EAST,53,2,24,19
STEELES EAST,53,2,25,17
STEELES EAST,53,2,26,11
STEELES EAST,53,2,27,1
STEELES EAST,53,3,6,3
STEELES EAST,53,3,7,15
STEELES EAST,53,3,8,22
STEELES EAST,53,3,9,23
STEELES EAST,53,3,10,25
STEELES EAST,53,3,11,24
STEELES EAST,53,3,12,26
STEELES EAST,53,3,13,27
STEELES EAST,53,3,14,26
STEELES EAST,53,3,15,27
STEELES EAST,53,3,16,27
STEELES EAST,53,3,17,27
STEELES EAST,53,3,18,27
STEELES EAST,53,3,19,24
STEELES EAST,53,3,20,20
STEELES EAST,53,3,21,22
STEELES EAST,53,3,22,20
STEELES EAST,53,3,23,19
STEELES EAST,53,3,24,20
STEELES EAST,53,3,25,17
STEELES EAST,53,3,26,12
STEELES EAST,53,3,27,2
STEELES EAST,53,4,5,2
STEELES EAST,53,4,6,14
STEELES EAST,53,4,7,23
STEELES EAST,53,4,8,22
STEELES EAST,53,4,9,23
STEELES EAST,53,4,10,25
STEELES EAST,53,4,11,24
STEELES EAST,53,4,12,26
STEELES EAST,53,4,13,27
STEELES EAST,53,4,14,26
STEELES EAST,53,4,15,27
STEELES EAST,53,4,16,27
STEELES EAST,53,4,17,27
STEELES EAST,53,4,18,27
STEELES EAST,53,4,19,24
STEELES EAST,53,4,20,20
STEELES EAST,53,4,21,22
STEELES EAST,53,4,22,20
STEELES EAST,53,4,23,19
STEELES EAST,53,4,24,20
STEELES EAST,53,4,25,17
STEELES EAST,53,4,26,12
STEELES EAST,53,4,27,2
STEELES EAST,53,401,14,3
STEELES EAST,53,401,15,5
LAWRENCE EAST,54,1,4,2
LAWRENCE EAST,54,1,5,17
LAWRENCE EAST,54,1,6,39
LAWRENCE EAST,54,1,7,53
LAWRENCE EAST,54,1,8,54
LAWRENCE EAST,54,1,9,47
LAWRENCE EAST,54,1,10,41
LAWRENCE EAST,54,1,11,40
LAWRENCE EAST,54,1,12,40
LAWRENCE EAST,54,1,13,41
LAWRENCE EAST,54,1,14,43
LAWRENCE EAST,54,1,15,46
LAWRENCE EAST,54,1,16,53
LAWRENCE EAST,54,1,17,54
LAWRENCE EAST,54,1,18,53
LAWRENCE EAST,54,1,19,45
LAWRENCE EAST,54,1,20,40
LAWRENCE EAST,54,1,21,33
LAWRENCE EAST,54,1,22,31
LAWRENCE EAST,54,1,23,26
LAWRENCE EAST,54,1,24,25
LAWRENCE EAST,54,1,25,24
LAWRENCE EAST,54,1,26,12
LAWRENCE EAST,54,1,27,1
LAWRENCE EAST,54,2,4,1
LAWRENCE EAST,54,2,5,6
LAWRENCE EAST,54,2,6,17
LAWRENCE EAST,54,2,7,24
LAWRENCE EAST,54,2,8,25
LAWRENCE EAST,54,2,9,25
LAWRENCE EAST,54,2,10,25
LAWRENCE EAST,54,2,11,26
LAWRENCE EAST,54,2,12,31
LAWRENCE EAST,54,2,13,35
LAWRENCE EAST,54,2,14,40
LAWRENCE EAST,54,2,15,40
LAWRENCE EAST,54,2,16,39
LAWRENCE EAST,54,2,17,40
LAWRENCE EAST,54,2,18,39
LAWRENCE EAST,54,2,19,35
LAWRENCE EAST,54,2,20,31
LAWRENCE EAST,54,2,21,29
LAWRENCE EAST,54,2,22,28
LAWRENCE EAST,54,2,23,28
LAWRENCE EAST,54,2,24,27
LAWRENCE EAST,54,2,25,25
LAWRENCE EAST,54,2,26,12
LAWRENCE EAST,54,2,27,1
LAWRENCE EAST,54,3,6,2
LAWRENCE EAST,54,3,7,9
LAWRENCE EAST,54,3,8,15
LAWRENCE EAST,54,3,9,21
LAWRENCE EAST,54,3,10,28
LAWRENCE EAST,54,3,11,31
LAWRENCE EAST,54,3,12,33
LAWRENCE EAST,54,3,13,33
LAWRENCE EAST,54,3,14,32
LAWRENCE EAST,54,3,15,32
LAWRENCE EAST,54,3,16,33
LAWRENCE EAST,54,3,17,33
LAWRENCE EAST,54,3,18,32
LAWRENCE EAST,54,3,19,30
LAWRENCE EAST,54,3,20,27
LAWRENCE EAST,54,3,21,26
LAWRENCE EAST,54,3,22,26
LAWRENCE EAST,54,3,23,26
LAWRENCE EAST,54,3,24,26
LAWRENCE EAST,54,3,25,22
LAWRENCE EAST,54,3,26,10
LAWRENCE EAST,54,3,27,1
LAWRENCE EAST,54,4,5,3
LAWRENCE EAST,54,4,6,10
LAWRENCE EAST,54,4,7,15
LAWRENCE EAST,54,4,8,16
LAWRENCE EAST,54,4,9,20
LAWRENCE EAST,54,4,10,27
LAWRENCE EAST,54,4,11,31
LAWRENCE EAST,54,4,12,33
LAWRENCE EAST,54,4,13,33
LAWRENCE EAST,54,4,14,32
LAWRENCE EAST,54,4,15,32
LAWRENCE EAST,54,4,16,33
LAWRENCE EAST,54,4,17,33
LAWRENCE EAST,54,4,18,32
LAWRENCE EAST,54,4,19,30
LAWRENCE EAST,54,4,20,27
LAWRENCE EAST,54,4,21,26
LAWRENCE EAST,54,4,22,26
LAWRENCE EAST,54,4,23,26
LAWRENCE EAST,54,4,24,26
LAWRENCE EAST,54,4,25,22
LAWRENCE EAST,54,4,26,10
LAWRENCE EAST,54,4,27,1
LAWRENCE EAST,54,6701,19,4
LAWRENCE EAST,54,6701,20,6
LAWRENCE EAST,54,6701,21,7
LAWRENCE EAST,54,6701,22,8
LAWRENCE EAST,54,6701,23,10
LAWRENCE EAST,54,6701,24,10
LAWRENCE EAST,54,6701,25,10
LAWRENCE EAST,54,6701,26,5
WARREN PARK,55,1,5,4
WARREN PARK,55,1,6,5
WARREN PARK,55,1,7,7
WARREN PARK,55,1,8,7
WARREN PARK,55,1,9,6
WARREN PARK,55,1,10,5
WARREN PARK,55,1,11,5
WARREN PARK,55,1,12,5
WARREN PARK,55,1,13,5
WARREN PARK,55,1,14,5
WARREN PARK,55,1,15,7
WARREN PARK,55,1,16,8
WARREN PARK,55,1,17,8
WARREN PARK,55,1,18,8
WARREN PARK,55,1,19,7
WARREN PARK,55,1,20,5
WARREN PARK,55,1,21,5
WARREN PARK,55,1,22,5
WARREN PARK,55,1,23,5
WARREN PARK,55,1,24,5
WARREN PARK,55,1,25,3
WARREN PARK,55,2,5,4
WARREN PARK,55,2,6,5
WARREN PARK,55,2,7,5
WARREN PARK,55,2,8,5
WARREN PARK,55,2,9,5
WARREN PARK,55,2,10,5
WARREN PARK,55,2,11,5
WARREN PARK,55,2,12,6
WARREN PARK,55,2,13,6
WARREN PARK,55,2,14,6
WARREN PARK,55,2,15,6
WARREN PARK,55,2,16,6
WARREN PARK,55,2,17,6
WARREN PARK,55,2,18,6
WARREN PARK,55,2,19,6
WARREN PARK,55,2,20,5
WARREN PARK,55,2,21,5
WARREN PARK,55,2,22,5
WARREN PARK,55,2,23,5
WARREN PARK,55,2,24,5
WARREN PARK,55,2,25,3
WARREN PARK,55,3,7,2
WARREN PARK,55,3,8,5
WARREN PARK,55,3,9,5
WARREN PARK,55,3,10,5
WARREN PARK,55,3,11,5
WARREN PARK,55,3,12,6
WARREN PARK,55,3,13,6
WARREN PARK,55,3,14,6
WARREN PARK,55,3,15,6
WARREN PARK,55,3,16,6
WARREN PARK,55,3,17,6
WARREN PARK,55,3,18,6
WARREN PARK,55,3,19,5
WARREN PARK,55,3,20,5
WARREN PARK,55,3,21,5
WARREN PARK,55,3,22,5
WARREN PARK,55,3,23,5
WARREN PARK,55,3,24,5
WARREN PARK,55,3,25,3
WARREN PARK,55,4,5,4
WARREN PARK,55,4,6,5
WARREN PARK,55,4,7,5
WARREN PARK,55,4,8,5
WARREN PARK,55,4,9,5
WARREN PARK,55,4,10,5
WARREN PARK,55,4,11,5
WARREN PARK,55,4,12,6
WARREN PARK,55,4,13,6
WARREN PARK,55,4,14,6
WARREN PARK,55,4,15,6
WARREN PARK,55,4,16,6
WARREN PARK,55,4,17,6
WARREN PARK,55,4,18,6
WARREN PARK,55,4,19,5
WARREN PARK,55,4,20,5
WARREN PARK,55,4,21,5
WARREN PARK,55,4,22,5
WARREN PARK,55,4,23,5
WARREN PARK,55,4,24,5
WARREN PARK,55,4,25,3
LEASIDE,56,1,5,5
LEASIDE,56,1,6,12
LEASIDE,56,1,7,12
LEASIDE,56,1,8,10
LEASIDE,56,1,9,9
LEASIDE,56,1,10,8
LEASIDE,56,1,11,8
LEASIDE,56,1,12,8
LEASIDE,56,1,13,8
LEASIDE,56,1,14,10
LEASIDE,56,1,15,12
LEASIDE,56,1,16,11
LEASIDE,56,1,17,12
LEASIDE,56,1,18,11
LEASIDE,56,1,19,12
LEASIDE,56,1,20,10
LEASIDE,56,1,21,9
LEASIDE,56,1,22,9
LEASIDE,56,1,23,6
LEASIDE,56,1,24,6
LEASIDE,56,1,25,4
LEASIDE,56,2,5,1
LEASIDE,56,2,6,7
LEASIDE,56,2,7,6
LEASIDE,56,2,8,7
LEASIDE,56,2,9,7
LEASIDE,56,2,10,8
LEASIDE,56,2,11,8
LEASIDE,56,2,12,8
LEASIDE,56,2,13,7
LEASIDE,56,2,14,8
LEASIDE,56,2,15,8
LEASIDE,56,2,16,8
LEASIDE,56,2,17,8
LEASIDE,56,2,18,7
LEASIDE,56,2,19,7
LEASIDE,56,2,20,8
LEASIDE,56,2,21,6
LEASIDE,56,2,22,8
LEASIDE,56,2,23,6
LEASIDE,56,2,24,6
LEASIDE,56,2,25,4
LEASIDE,56,3,5,1
LEASIDE,56,3,6,7
LEASIDE,56,3,7,6
LEASIDE,56,3,8,6
LEASIDE,56,3,9,6
LEASIDE,56,3,10,6
LEASIDE,56,3,11,6
LEASIDE,56,3,12,6
LEASIDE,56,3,13,6
LEASIDE,56,3,14,6
LEASIDE,56,3,15,6
LEASIDE,56,3,16,6
LEASIDE,56,3,17,6
LEASIDE,56,3,18,6
LEASIDE,56,3,19,8
LEASIDE,56,3,20,6
LEASIDE,56,3,21,6
LEASIDE,56,3,22,8
LEASIDE,56,3,23,8
LEASIDE,56,3,24,7
LEASIDE,56,3,25,3
LEASIDE,56,4,5,1
LEASIDE,56,4,6,7
LEASIDE,56,4,7,6
LEASIDE,56,4,8,6
LEASIDE,56,4,9,6
LEASIDE,56,4,10,6
LEASIDE,56,4,11,6
LEASIDE,56,4,12,6
LEASIDE,56,4,13,6
LEASIDE,56,4,14,6
LEASIDE,56,4,15,6
LEASIDE,56,4,16,6
LEASIDE,56,4,17,6
LEASIDE,56,4,18,6
LEASIDE,56,4,19,8
LEASIDE,56,4,20,6
LEASIDE,56,4,21,6
LEASIDE,56,4,22,8
LEASIDE,56,4,23,8
LEASIDE,56,4,24,7
LEASIDE,56,4,25,3
LEASIDE,56,401,8,3
LEASIDE,56,401,9,1
LEASIDE,56,401,15,2
MIDLAND,57,1,4,2
MIDLAND,57,1,5,11
MIDLAND,57,1,6,14
MIDLAND,57,1,7,17
MIDLAND,57,1,8,18
MIDLAND,57,1,9,19
MIDLAND,57,1,10,19
MIDLAND,57,1,11,19
MIDLAND,57,1,12,19
MIDLAND,57,1,13,19
MIDLAND,57,1,14,18
MIDLAND,57,1,15,17
MIDLAND,57,1,16,17
MIDLAND,57,1,17,17
MIDLAND,57,1,18,15
MIDLAND,57,1,19,12
MIDLAND,57,1,20,12
MIDLAND,57,1,21,11
MIDLAND,57,1,22,11
MIDLAND,57,1,23,8
MIDLAND,57,1,24,7
MIDLAND,57,1,25,4
MIDLAND,57,2,5,4
MIDLAND,57,2,6,8
MIDLAND,57,2,7,8
MIDLAND,57,2,8,9
MIDLAND,57,2,9,10
MIDLAND,57,2,10,11
MIDLAND,57,2,11,11
MIDLAND,57,2,12,12
MIDLAND,57,2,13,13
MIDLAND,57,2,14,13
MIDLAND,57,2,15,13
MIDLAND,57,2,16,13
MIDLAND,57,2,17,13
MIDLAND,57,2,18,13
MIDLAND,57,2,19,13
MIDLAND,57,2,20,12
MIDLAND,57,2,21,9
MIDLAND,57,2,22,8
MIDLAND,57,2,23,8
MIDLAND,57,2,24,8
MIDLAND,57,2,25,3
MIDLAND,57,3,7,3
MIDLAND,57,3,8,8
MIDLAND,57,3,9,8
MIDLAND,57,3,10,8
MIDLAND,57,3,11,8
MIDLAND,57,3,12,8
MIDLAND,57,3,13,8
MIDLAND,57,3,14,10
MIDLAND,57,3,15,8
MIDLAND,57,3,16,8
MIDLAND,57,3,17,9
MIDLAND,57,3,18,9
MIDLAND,57,3,19,8
MIDLAND,57,3,20,7
MIDLAND,57,3,21,8
MIDLAND,57,3,22,8
MIDLAND,57,3,23,7
MIDLAND,57,3,24,7
MIDLAND,57,3,25,3
MIDLAND,57,4,5,3
MIDLAND,57,4,6,8
MIDLAND,57,4,7,8
MIDLAND,57,4,8,8
MIDLAND,57,4,9,8
MIDLAND,57,4,10,8
MIDLAND,57,4,11,8
MIDLAND,57,4,12,8
MIDLAND,57,4,13,8
MIDLAND,57,4,14,10
MIDLAND,57,4,15,8
MIDLAND,57,4,16,8
MIDLAND,57,4,17,9
MIDLAND,57,4,18,9
MIDLAND,57,4,19,8
MIDLAND,57,4,20,7
MIDLAND,57,4,21,8
MIDLAND,57,4,22,8
MIDLAND,57,4,23,7
MIDLAND,57,4,24,7
MIDLAND,57,4,25,3
MAPLE LEAF,59,1,5,3
MAPLE LEAF,59,1,6,12
MAPLE LEAF,59,1,7,15
MAPLE LEAF,59,1,8,15
MAPLE LEAF,59,1,9,11
MAPLE LEAF,59,1,10,9
MAPLE LEAF,59,1,11,7
MAPLE LEAF,59,1,12,7
MAPLE LEAF,59,1,13,7
MAPLE LEAF,59,1,14,8
MAPLE LEAF,59,1,15,9
MAPLE LEAF,59,1,16,11
MAPLE LEAF,59,1,17,11
MAPLE LEAF,59,1,18,10
MAPLE LEAF,59,1,19,10
MAPLE LEAF,59,1,20,7
MAPLE LEAF,59,1,21,7
MAPLE LEAF,59,1,22,6
MAPLE LEAF,59,1,23,5
MAPLE LEAF,59,1,24,4
MAPLE LEAF,59,1,25,3
MAPLE LEAF,59,2,5,1
MAPLE LEAF,59,2,6,6
MAPLE LEAF,59,2,7,5
MAPLE LEAF,59,2,8,4
MAPLE LEAF,59,2,9,7
MAPLE LEAF,59,2,10,7
MAPLE LEAF,59,2,11,8
MAPLE LEAF,59,2,12,9
MAPLE LEAF,59,2,13,10
MAPLE LEAF,59,2,14,10
MAPLE LEAF,59,2,15,10
MAPLE LEAF,59,2,16,10
MAPLE LEAF,59,2,17,10
MAPLE LEAF,59,2,18,10
MAPLE LEAF,59,2,19,11
MAPLE LEAF,59,2,20,9
MAPLE LEAF,59,2,21,7
MAPLE LEAF,59,2,22,5
MAPLE LEAF,59,2,23,4
MAPLE LEAF,59,2,24,4
MAPLE LEAF,59,2,25,3
MAPLE LEAF,59,3,7,3
MAPLE LEAF,59,3,8,6
MAPLE LEAF,59,3,9,8
MAPLE LEAF,59,3,10,7
MAPLE LEAF,59,3,11,8
MAPLE LEAF,59,3,12,8
MAPLE LEAF,59,3,13,7
MAPLE LEAF,59,3,14,8
MAPLE LEAF,59,3,15,8
MAPLE LEAF,59,3,16,7
MAPLE LEAF,59,3,17,8
